SiteID,ProjectCode,TesterID,DATE,TIME,LOT NAME,LOGIN MODE,STOP TIME,RESTART TIME,DOWN TIME,KEYWORD,STATUS,ERROR CODE,ERROR TYPE,ERROR MESSAGE,MESSAGE
MI_X,X123,FFXX,29/05/2018,2:31:34,MTAXMC18500461,OPERATOR,2:31:34,2:32:50,76,WARNING,,105,TC2,(105)Lot Info Not Detected,
MI_X,X123,FFXX,29/05/2018,2:31:34,MTAXMC18500461,OPERATOR,2:31:34,2:32:50,76,WARNING,,105,TC3,(105)Lot Info Not Detected,
MI_X,X123,FFXX,29/05/2018,2:32:17,MTAXMC18500461,OPERATOR,2:32:17,2:32:50,33,WARNING,,105,TC1,(105)Lot Info Not Detected,
MI_X,X123,FFXX,29/05/2018,2:32:17,MTAXMC18500461,OPERATOR,2:32:17,2:32:50,33,WARNING,,2,Shuttle,(2)All TC Not Ready,
MI_X,X123,FFXX,29/05/2018,2:32:23,MTAXMC18500461,OPERATOR,,,,END,,,,,LOT END WORKDONE
MI_X,X123,FFXX,29/05/2018,2:32:23,MTAXMC18500461,OPERATOR,,,,INPUT,88,,,,INPUT:88-PASS:78-FAIL:48-RATE:61.90%
MI_X,X123,FFXX,29/05/2018,2:32:23,MTAXMC18500461,OPERATOR,,,,PASS,78,,,,INPUT:88-PASS:78-FAIL:48-RATE:61.90%
MI_X,X123,FFXX,29/05/2018,2:32:23,MTAXMC18500461,OPERATOR,,,,FAIL,48,,,,INPUT:88-PASS:78-FAIL:48-RATE:61.90%
MI_X,X123,FFXX,29/05/2018,2:32:23,MTAXMC18500461,OPERATOR,,,,RATE,61.90%,,,,INPUT:88-PASS:78-FAIL:48-RATE:61.90%
MI_X,X123,FFXX,29/05/2018,2:32:23,MTAXMC18500461,OPERATOR,,,,PRODUCTION TIME LOT,0:15:27,,,,Production Lot TIME:00:15:27
MI_X,X123,FFXX,29/05/2018,2:32:23,MTAXMC18500461,OPERATOR,,,,DOWN TIME LOT,0:04:50,,,,Down Lot TIME:00:04:50
MI_X,X123,FFXX,29/05/2018,2:32:23,MTAXMC18500461,OPERATOR,,,,IDLE TIME LOT,0:00:00,,,,Idle Lot TIME:00:00:00
MI_X,X123,FFXX,29/05/2018,2:32:23,MTAXMC18500461,OPERATOR,,,,PRODUCTION TIME,1:28:29,,,,Production TIME:01:28:29
MI_X,X123,FFXX,29/05/2018,2:32:23,MTAXMC18500461,OPERATOR,,,,DOWN TIME,0:57:23,,,,Down TIME:00:57:23
MI_X,X123,FFXX,29/05/2018,2:32:23,MTAXMC18500461,OPERATOR,,,,IDLE TIME,0:00:00,,,,Idle TIME:00:00:00
MI_X,X123,FFXX,29/05/2018,2:32:26,,OPERATOR,2:32:26,2:32:50,24,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,2:32:50,,OPERATOR,2:32:50,3:30:49,3479,WARNING,,2,Shuttle,(2)All TC Not Ready,
MI_X,X123,FFXX,29/05/2018,2:32:50,,OPERATOR,2:32:50,3:30:49,3479,WARNING,,105,TC1,(105)Lot Info Not Detected,
MI_X,X123,FFXX,29/05/2018,2:32:50,,OPERATOR,2:32:50,3:30:49,3479,WARNING,,105,TC2,(105)Lot Info Not Detected,
MI_X,X123,FFXX,29/05/2018,2:32:50,,OPERATOR,2:32:50,3:30:49,3479,WARNING,,105,TC3,(105)Lot Info Not Detected,
MI_X,X123,FFXX,29/05/2018,2:59:20,,OPERATOR,,,,OPERATOR,,,,,OPERATOR LOGOUT
MI_X,X123,FFXX,29/05/2018,2:59:20,,ENG_MI,,,,ENG MI,,,,,ENG_MI LOGIN
MI_X,X123,FFXX,29/05/2018,2:59:26,,ENG_MI,,,,ENG MI,,,,,ENG_MI LOGOUT
MI_X,X123,FFXX,29/05/2018,2:59:26,,OPERATOR,,,,OPERATOR,,,,,OPERATOR LOGIN
MI_X,X123,FFXX,29/05/2018,2:59:59,,OPERATOR,,,,PRODUCTION TIME,1:28:29,,,,Production TIME:01:28:29
MI_X,X123,FFXX,29/05/2018,2:59:59,,OPERATOR,,,,DOWN TIME,0:57:23,,,,Down TIME:00:57:23
MI_X,X123,FFXX,29/05/2018,2:59:59,,OPERATOR,,,,IDLE TIME,0:00:00,,,,IDLE TIME:00:00:00
MI_X,X123,FFXX,29/05/2018,3:30:30,,OPERATOR,3:30:30,3:30:41,11,WARNING,,35,Output Stacker,(35)Tray Removal In Progress,
MI_X,X123,FFXX,29/05/2018,3:30:48,MTAXMC18500519,OPERATOR,,,,START,,,,,LOGIN=OPERATOR LOT_NAME:MTAXMC18500519
MI_X,X123,FFXX,29/05/2018,3:30:48,MTAXMC18500519,OPERATOR,,,,PRODUCTION,,,,,PRODUCTION MODE STARTED
MI_X,X123,FFXX,29/05/2018,3:30:48,MTAXMC18500519,OPERATOR,,,,SOCKET 144,USE,,,,144 SOCKET : USE
MI_X,X123,FFXX,29/05/2018,3:30:49,MTAXMC18500519,OPERATOR,3:30:49,3:31:11,22,WARNING,,2,Shuttle,(2)All TC Not Ready,
MI_X,X123,FFXX,29/05/2018,3:30:50,MTAXMC18500519,OPERATOR,3:30:50,3:31:11,21,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,3:31:00,MTAXMC18500519,OPERATOR,,,,OPERATOR,,,,,OPERATOR LOGOUT
MI_X,X123,FFXX,29/05/2018,3:31:00,MTAXMC18500519,ENG_MI,,,,ENG MI,,,,,ENG_MI LOGIN
MI_X,X123,FFXX,29/05/2018,3:31:13,MTAXMC18500519,ENG_MI,3:31:13,3:31:36,23,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,3:31:22,MTAXMC18500519,ENG_MI,3:31:22,3:31:36,14,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,3:32:16,MTAXMC18500519,ENG_MI,,,,ENG MI,,,,,ENG_MI LOGOUT
MI_X,X123,FFXX,29/05/2018,3:32:16,MTAXMC18500519,OPERATOR,,,,OPERATOR,,,,,OPERATOR LOGIN
MI_X,X123,FFXX,29/05/2018,3:35:38,MTAXMC18500519,OPERATOR,3:35:38,3:35:50,12,WARNING,,17,Input Stacker,(17)Pick Unit Continous Fail,
MI_X,X123,FFXX,29/05/2018,3:36:10,MTAXMC18500519,OPERATOR,3:36:10,3:36:13,3,WARNING,,17,Input Stacker,(17)Pick Unit Continous Fail,
MI_X,X123,FFXX,29/05/2018,3:42:38,MTAXMC18500519,OPERATOR,3:42:38,3:43:44,66,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,3:59:59,MTAXMC18500519,OPERATOR,,,,PRODUCTION TIME,1:55:13,,,,Production TIME:01:55:13
MI_X,X123,FFXX,29/05/2018,3:59:59,MTAXMC18500519,OPERATOR,,,,DOWN TIME,0:59:49,,,,Down TIME:00:59:49
MI_X,X123,FFXX,29/05/2018,3:59:59,MTAXMC18500519,OPERATOR,,,,IDLE TIME,0:00:00,,,,IDLE TIME:00:00:00
MI_X,X123,FFXX,29/05/2018,4:03:58,MTAXMC18500519,OPERATOR,4:03:58,4:05:03,65,WARNING,,102,TC2,(102)Tester Station 1 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,4:53:55,MTAXMC18500519,OPERATOR,4:53:55,4:55:39,104,WARNING,,15,Input Stacker,(15)Tray Removal In Progress,
MI_X,X123,FFXX,29/05/2018,4:55:39,MTAXMC18500519,OPERATOR,4:55:39,5:02:39,420,WARNING,,15,Input Stacker,(15)Tray Removal In Progress,
MI_X,X123,FFXX,29/05/2018,4:58:59,MTAXMC18500519,OPERATOR,,,,END,,,,,END
MI_X,X123,FFXX,29/05/2018,4:58:59,MTAXMC18500519,OPERATOR,,,,RETEST START,1,,,,RETEST 1 START
MI_X,X123,FFXX,29/05/2018,4:59:59,MTAXMC18500519,OPERATOR,,,,PRODUCTION TIME,2:49:11,,,,Production TIME:02:49:11
MI_X,X123,FFXX,29/05/2018,4:59:59,MTAXMC18500519,OPERATOR,,,,DOWN TIME,1:05:51,,,,Down TIME:01:05:51
MI_X,X123,FFXX,29/05/2018,4:59:59,MTAXMC18500519,OPERATOR,,,,IDLE TIME,0:00:00,,,,IDLE TIME:00:00:00
MI_X,X123,FFXX,29/05/2018,5:02:12,MTAXMC18500519,OPERATOR,5:02:12,5:02:39,27,WARNING,,19,PnP3,(19)Load Vacumn Switch 5 Not ON,
MI_X,X123,FFXX,29/05/2018,5:02:18,MTAXMC18500519,OPERATOR,5:02:18,5:02:39,21,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,5:02:39,MTAXMC18500519,OPERATOR,5:02:39,5:03:42,63,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,5:02:57,MTAXMC18500519,OPERATOR,5:02:57,5:03:25,28,WARNING,,35,Output Stacker,(35)Tray Removal In Progress,
MI_X,X123,FFXX,29/05/2018,5:02:59,MTAXMC18500519,OPERATOR,5:02:59,5:03:42,43,WARNING,,21,PnP1,(21)Load Vacumn Switch 3 Not ON,
MI_X,X123,FFXX,29/05/2018,5:03:05,MTAXMC18500519,OPERATOR,5:03:05,5:03:42,37,WARNING,,3,PnP3,(3)Unload Vacumn Switch 3 Not ON,
MI_X,X123,FFXX,29/05/2018,5:03:36,MTAXMC18500519,OPERATOR,5:03:36,5:03:42,6,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,5:03:42,MTAXMC18500519,OPERATOR,5:03:42,5:03:53,11,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,5:03:42,MTAXMC18500519,OPERATOR,5:03:42,5:03:43,1,WARNING,,21,PnP1,(21)Load Vacumn Switch 3 Not ON,
MI_X,X123,FFXX,29/05/2018,5:03:42,MTAXMC18500519,OPERATOR,5:03:42,5:03:43,1,WARNING,,3,PnP3,(3)Unload Vacumn Switch 3 Not ON,
MI_X,X123,FFXX,29/05/2018,5:03:42,MTAXMC18500519,OPERATOR,5:03:42,5:03:43,1,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,5:03:43,MTAXMC18500519,OPERATOR,5:03:43,5:03:53,10,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,5:03:50,MTAXMC18500519,OPERATOR,5:03:50,5:03:52,2,WARNING,,35,Output Stacker,(35)Tray Removal In Progress,
MI_X,X123,FFXX,29/05/2018,5:03:54,MTAXMC18500519,OPERATOR,5:03:54,5:03:54,0,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,5:03:54,MTAXMC18500519,OPERATOR,5:03:54,5:03:54,0,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,5:03:55,MTAXMC18500519,OPERATOR,5:03:55,5:04:51,56,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,5:04:39,MTAXMC18500519,OPERATOR,5:04:39,5:04:50,11,WARNING,,21,PnP1,(21)Load Vacumn Switch 3 Not ON,
MI_X,X123,FFXX,29/05/2018,5:04:44,MTAXMC18500519,OPERATOR,5:04:44,5:04:50,6,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,5:04:51,MTAXMC18500519,OPERATOR,5:04:51,5:06:19,88,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,5:06:03,MTAXMC18500519,OPERATOR,5:06:03,5:06:19,16,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:06:19,MTAXMC18500519,OPERATOR,5:06:19,5:10:48,269,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,5:06:19,MTAXMC18500519,OPERATOR,5:06:19,5:06:20,1,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:08:41,MTAXMC18500519,OPERATOR,,,,RETEST END,,,,,RETEST 1 END
MI_X,X123,FFXX,29/05/2018,5:08:41,MTAXMC18500519,OPERATOR,,,,RETEST START,2,,,,RETEST 2 START
MI_X,X123,FFXX,29/05/2018,5:10:43,MTAXMC18500519,OPERATOR,5:10:43,5:10:48,5,WARNING,,40,Output Stacker,(40)Unknown Error,
MI_X,X123,FFXX,29/05/2018,5:10:48,MTAXMC18500519,OPERATOR,5:10:48,5:10:54,6,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,5:10:49,MTAXMC18500519,OPERATOR,5:10:49,5:10:54,5,WARNING,,40,Output Stacker,(40)Unknown Error,
MI_X,X123,FFXX,29/05/2018,5:10:55,MTAXMC18500519,OPERATOR,5:10:55,5:17:51,416,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,5:13:56,MTAXMC18500519,OPERATOR,,,,RETEST END,,,,,RETEST 2 END
MI_X,X123,FFXX,29/05/2018,5:13:56,MTAXMC18500519,OPERATOR,,,,START,,,,,START
MI_X,X123,FFXX,29/05/2018,5:17:01,MTAXMC18500519,OPERATOR,5:17:01,5:17:51,50,WARNING,,105,TC2,(105)Lot Info Not Detected,
MI_X,X123,FFXX,29/05/2018,5:17:01,MTAXMC18500519,OPERATOR,5:17:01,5:17:51,50,WARNING,,105,TC1,(105)Lot Info Not Detected,
MI_X,X123,FFXX,29/05/2018,5:17:01,MTAXMC18500519,OPERATOR,5:17:01,5:17:51,50,WARNING,,105,TC3,(105)Lot Info Not Detected,
MI_X,X123,FFXX,29/05/2018,5:17:01,MTAXMC18500519,OPERATOR,5:17:01,5:17:51,50,WARNING,,2,Shuttle,(2)All TC Not Ready,
MI_X,X123,FFXX,29/05/2018,5:17:26,MTAXMC18500519,OPERATOR,,,,END,,,,,LOT END WORKDONE
MI_X,X123,FFXX,29/05/2018,5:17:26,MTAXMC18500519,OPERATOR,,,,INPUT,3024,,,,INPUT:3024-PASS:3033-FAIL:252-RATE:92.33%
MI_X,X123,FFXX,29/05/2018,5:17:26,MTAXMC18500519,OPERATOR,,,,PASS,3033,,,,INPUT:3024-PASS:3033-FAIL:252-RATE:92.33%
MI_X,X123,FFXX,29/05/2018,5:17:26,MTAXMC18500519,OPERATOR,,,,FAIL,252,,,,INPUT:3024-PASS:3033-FAIL:252-RATE:92.33%
MI_X,X123,FFXX,29/05/2018,5:17:26,MTAXMC18500519,OPERATOR,,,,RATE,92.33%,,,,INPUT:3024-PASS:3033-FAIL:252-RATE:92.33%
MI_X,X123,FFXX,29/05/2018,5:17:26,MTAXMC18500519,OPERATOR,,,,PRODUCTION TIME LOT,1:20:45,,,,Production Lot TIME:01:20:45
MI_X,X123,FFXX,29/05/2018,5:17:26,MTAXMC18500519,OPERATOR,,,,DOWN TIME LOT,0:25:53,,,,Down Lot TIME:00:25:53
MI_X,X123,FFXX,29/05/2018,5:17:26,MTAXMC18500519,OPERATOR,,,,IDLE TIME LOT,0:00:00,,,,Idle Lot TIME:00:00:00
MI_X,X123,FFXX,29/05/2018,5:17:26,MTAXMC18500519,OPERATOR,,,,PRODUCTION TIME,2:49:14,,,,Production TIME:02:49:14
MI_X,X123,FFXX,29/05/2018,5:17:26,MTAXMC18500519,OPERATOR,,,,DOWN TIME,1:23:16,,,,Down TIME:01:23:16
MI_X,X123,FFXX,29/05/2018,5:17:26,MTAXMC18500519,OPERATOR,,,,IDLE TIME,0:00:00,,,,Idle TIME:00:00:00
MI_X,X123,FFXX,29/05/2018,5:17:29,,OPERATOR,5:17:29,5:17:51,22,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:17:51,,OPERATOR,5:17:51,5:19:55,124,WARNING,,2,Shuttle,(2)All TC Not Ready,
MI_X,X123,FFXX,29/05/2018,5:17:51,,OPERATOR,5:17:51,5:19:55,124,WARNING,,105,TC1,(105)Lot Info Not Detected,
MI_X,X123,FFXX,29/05/2018,5:17:51,,OPERATOR,5:17:51,5:19:55,124,WARNING,,105,TC2,(105)Lot Info Not Detected,
MI_X,X123,FFXX,29/05/2018,5:17:51,,OPERATOR,5:17:51,5:19:55,124,WARNING,,105,TC3,(105)Lot Info Not Detected,
MI_X,X123,FFXX,29/05/2018,5:19:14,,OPERATOR,5:19:14,5:19:55,41,WARNING,,1,Input Stacker,(1)Loaded Input Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,5:19:49,MTAXMC18500517,OPERATOR,,,,START,,,,,LOGIN=OPERATOR LOT_NAME:MTAXMC18500517
MI_X,X123,FFXX,29/05/2018,5:19:49,MTAXMC18500517,OPERATOR,,,,PRODUCTION,,,,,PRODUCTION MODE STARTED
MI_X,X123,FFXX,29/05/2018,5:19:49,MTAXMC18500517,OPERATOR,,,,SOCKET 144,USE,,,,144 SOCKET : USE
MI_X,X123,FFXX,29/05/2018,5:19:55,MTAXMC18500517,OPERATOR,5:19:55,5:19:56,1,WARNING,,2,Shuttle,(2)All TC Not Ready,
MI_X,X123,FFXX,29/05/2018,5:19:56,MTAXMC18500517,OPERATOR,5:19:56,5:20:02,6,WARNING,,2,Shuttle,(2)All TC Not Ready,
MI_X,X123,FFXX,29/05/2018,5:19:57,MTAXMC18500517,OPERATOR,5:19:57,5:20:02,5,WARNING,,2,Output Stacker,(2)Empty Output Tray Drawer Removed,
MI_X,X123,FFXX,29/05/2018,5:20:01,MTAXMC18500517,OPERATOR,5:20:01,5:20:02,1,ERROR,,6,Output Stacker,(6)Empty Output Tray Stacker Z-Axis Alarm,
MI_X,X123,FFXX,29/05/2018,5:20:12,MTAXMC18500517,OPERATOR,5:20:12,5:20:20,8,WARNING,,17,Input Stacker,(17)Pick Unit Continous Fail,
MI_X,X123,FFXX,29/05/2018,5:20:28,MTAXMC18500517,OPERATOR,5:20:28,5:20:33,5,WARNING,,35,Output Stacker,(35)Tray Removal In Progress,
MI_X,X123,FFXX,29/05/2018,5:20:47,MTAXMC18500517,OPERATOR,5:20:47,5:20:55,8,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:20:55,MTAXMC18500517,OPERATOR,5:20:55,5:20:56,1,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:20:58,MTAXMC18500517,OPERATOR,5:20:58,5:20:59,1,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:20:59,MTAXMC18500517,OPERATOR,5:20:59,5:21:07,8,WARNING,,17,Input Stacker,(17)Pick Unit Continous Fail,
MI_X,X123,FFXX,29/05/2018,5:21:01,MTAXMC18500517,OPERATOR,5:21:01,5:21:07,6,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:21:04,MTAXMC18500517,OPERATOR,5:21:04,5:21:13,9,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,5:21:09,MTAXMC18500517,OPERATOR,5:21:09,5:21:13,4,ERROR,,3,Shuttle,(3)YAMAHA 1 Program Run Fail,
MI_X,X123,FFXX,29/05/2018,5:21:14,MTAXMC18500517,OPERATOR,,,,INITIALIZE START,,,,,INITIALIZE_START
MI_X,X123,FFXX,29/05/2018,5:21:16,MTAXMC18500517,OPERATOR,5:21:16,5:21:17,1,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:21:19,MTAXMC18500517,OPERATOR,,,,INITIALIZE END,,,,,INITIALIZE_END
MI_X,X123,FFXX,29/05/2018,5:21:19,MTAXMC18500517,OPERATOR,5:21:19,5:21:28,9,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:21:31,MTAXMC18500517,OPERATOR,5:21:31,5:21:45,14,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:25:06,MTAXMC18500517,OPERATOR,5:25:06,5:25:23,17,WARNING,,28,PnP2,(28)Vision DUT Placement Inspection Fail ,
MI_X,X123,FFXX,29/05/2018,5:25:10,MTAXMC18500517,OPERATOR,5:25:10,5:25:23,13,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,5:25:55,MTAXMC18500517,OPERATOR,5:25:55,5:26:11,16,WARNING,,28,Output Stacker,(28)Vacumn Switch 12 Not ON,
MI_X,X123,FFXX,29/05/2018,5:25:59,MTAXMC18500517,OPERATOR,5:25:59,5:26:11,12,ERROR,,27,Input Stacker,(27)Input Tray Pick And Place Knocker Cyl Fail To Retract,
MI_X,X123,FFXX,29/05/2018,5:29:27,MTAXMC18500517,OPERATOR,5:29:27,5:31:48,141,WARNING,,28,Output Stacker,(28)Vacumn Switch 12 Not ON,
MI_X,X123,FFXX,29/05/2018,5:31:25,MTAXMC18500517,OPERATOR,5:31:25,5:31:48,23,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,5:36:17,MTAXMC18500517,OPERATOR,5:36:17,5:36:37,20,WARNING,,103,TC3,(103)Tester Station 2 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,5:36:37,MTAXMC18500517,OPERATOR,5:36:37,5:36:37,0,WARNING,,103,TC3,(103)Tester Station 2 No Respond For Long Time,
MI_X,X123,FFXX,29/05/2018,5:38:24,MTAXMC18500517,OPERATOR,5:38:24,5:39:19,55,WARNING,,28,PnP1,(28)Vision DUT Placement Inspection Fail ,
MI_X,X123,FFXX,29/05/2018,5:38:50,MTAXMC18500517,OPERATOR,5:38:50,5:39:19,29,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,5:39:19,MTAXMC18500517,OPERATOR,5:39:19,5:39:20,1,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,5:39:19,MTAXMC18500517,OPERATOR,5:39:19,5:39:20,1,WARNING,,28,PnP1,(28)Vision DUT Placement Inspection Fail ,
MI_X,X123,FFXX,29/05/2018,5:39:56,MTAXMC18500517,OPERATOR,5:39:56,5:41:06,70,WARNING,,28,PnP1,(28)Vision DUT Placement Inspection Fail ,
MI_X,X123,FFXX,29/05/2018,5:40:00,MTAXMC18500517,OPERATOR,5:40:00,5:41:33,93,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,5:41:14,MTAXMC18500517,OPERATOR,,,,OPERATOR,,,,,OPERATOR LOGOUT
MI_X,X123,FFXX,29/05/2018,5:41:14,MTAXMC18500517,ENG_MI,,,,ENG MI,,,,,ENG_MI LOGIN
MI_X,X123,FFXX,29/05/2018,5:41:21,MTAXMC18500517,ENG_MI,,,,ENG MI,,,,,ENG_MI LOGOUT
MI_X,X123,FFXX,29/05/2018,5:41:21,MTAXMC18500517,OPERATOR,,,,OPERATOR,,,,,OPERATOR LOGIN
MI_X,X123,FFXX,29/05/2018,5:41:33,MTAXMC18500517,OPERATOR,5:41:33,5:41:33,0,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,5:41:57,MTAXMC18500517,OPERATOR,5:41:57,5:42:49,52,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:48:44,MTAXMC18500517,OPERATOR,5:48:44,5:50:26,102,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:50:26,MTAXMC18500517,OPERATOR,5:50:26,5:50:27,1,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:50:28,MTAXMC18500517,OPERATOR,5:50:28,5:50:29,1,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:50:31,MTAXMC18500517,OPERATOR,5:50:31,5:50:43,12,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:50:35,MTAXMC18500517,OPERATOR,5:50:35,5:50:43,8,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,5:56:32,MTAXMC18500517,OPERATOR,5:56:32,5:56:41,9,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:56:43,MTAXMC18500517,OPERATOR,5:56:43,5:56:51,8,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,5:59:59,MTAXMC18500517,OPERATOR,,,,PRODUCTION TIME,3:18:19,,,,Production TIME:03:18:19
MI_X,X123,FFXX,29/05/2018,5:59:59,MTAXMC18500517,OPERATOR,,,,DOWN TIME,1:34:18,,,,Down TIME:01:34:18
MI_X,X123,FFXX,29/05/2018,5:59:59,MTAXMC18500517,OPERATOR,,,,IDLE TIME,0:00:02,,,,IDLE TIME:00:00:02
MI_X,X123,FFXX,29/05/2018,6:03:30,MTAXMC18500517,OPERATOR,6:03:30,6:03:51,21,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,6:03:53,MTAXMC18500517,OPERATOR,6:03:53,6:04:03,10,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,6:06:22,MTAXMC18500517,OPERATOR,6:06:22,6:07:12,50,WARNING,,28,Output Stacker,(28)Vacumn Switch 12 Not ON,
MI_X,X123,FFXX,29/05/2018,6:06:55,MTAXMC18500517,OPERATOR,6:06:55,6:07:12,17,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,6:07:12,MTAXMC18500517,OPERATOR,6:07:12,6:07:12,0,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,6:07:24,MTAXMC18500517,OPERATOR,6:07:24,6:07:33,9,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,6:11:00,MTAXMC18500517,OPERATOR,6:11:00,6:14:15,195,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,6:14:15,MTAXMC18500517,OPERATOR,6:14:15,6:14:15,0,WARNING,,33,Output Stacker,(33)Tray Exchange Vacumn Switch Not ON,
MI_X,X123,FFXX,29/05/2018,6:19:52,MTAXMC18500517,OPERATOR,6:19:52,6:20:44,52,WARNING,,27,Output Stacker,(27)Vacumn Switch 11 Not ON,
MI_X,X123,FFXX,29/05/2018,6:20:15,MTAXMC18500517,OPERATOR,6:20:15,6:20:44,29,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,6:20:44,MTAXMC18500517,OPERATOR,6:20:44,6:20:44,0,WARNING,,3,Shuttle,(3)Door Opened,
MI_X,X123,FFXX,29/05/2018,6:34:46,MTAXMC18500517,OPERATOR,6:34:46,6:35:38,52,WARNING,,27,Output Stacker,(27)Vacumn Switch 11 Not ON,
